ts,mAmps
2018-07-08T12:28:24-03:00,291
2018-07-08T12:28:24-03:00,264
2018-07-08T12:28:24-03:00,264
2018-07-08T12:28:24-03:00,264
2018-07-08T12:28:25-03:00,264
2018-07-08T12:28:25-03:00,264
2018-07-08T12:28:25-03:00,264
2018-07-08T12:28:25-03:00,291
2018-07-08T12:28:25-03:00,237
2018-07-08T12:28:25-03:00,237
2018-07-08T12:28:25-03:00,264
2018-07-08T12:28:25-03:00,237
2018-07-08T12:28:25-03:00,264
2018-07-08T12:28:25-03:00,264
2018-07-08T12:28:26-03:00,237
2018-07-08T12:28:26-03:00,264
2018-07-08T12:28:26-03:00,216
2018-07-08T12:28:26-03:00,264
2018-07-08T12:28:26-03:00,237
2018-07-08T12:28:26-03:00,237
2018-07-08T12:28:26-03:00,216
2018-07-08T12:28:26-03:00,264
2018-07-08T12:28:26-03:00,264
2018-07-08T12:28:26-03:00,237
2018-07-08T12:28:27-03:00,237
2018-07-08T12:28:27-03:00,264
2018-07-08T12:28:27-03:00,264
2018-07-08T12:28:27-03:00,264
2018-07-08T12:28:27-03:00,291
2018-07-08T12:28:27-03:00,264
2018-07-08T12:28:27-03:00,264
2018-07-08T12:28:27-03:00,291
2018-07-08T12:28:27-03:00,216
2018-07-08T12:28:27-03:00,264
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:28-03:00,237
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:28-03:00,264
2018-07-08T12:28:29-03:00,264
2018-07-08T12:28:29-03:00,237
2018-07-08T12:28:29-03:00,291
2018-07-08T12:28:29-03:00,291
2018-07-08T12:28:29-03:00,237
2018-07-08T12:28:29-03:00,264
2018-07-08T12:28:29-03:00,237
2018-07-08T12:28:29-03:00,237
2018-07-08T12:28:29-03:00,291
2018-07-08T12:28:29-03:00,264
2018-07-08T12:28:30-03:00,237
2018-07-08T12:28:30-03:00,264
2018-07-08T12:28:30-03:00,264
2018-07-08T12:28:30-03:00,264
2018-07-08T12:28:30-03:00,264
2018-07-08T12:28:30-03:00,264
2018-07-08T12:28:30-03:00,264
2018-07-08T12:28:30-03:00,291
2018-07-08T12:28:30-03:00,237
2018-07-08T12:28:30-03:00,237
2018-07-08T12:28:31-03:00,264
2018-07-08T12:28:31-03:00,264
2018-07-08T12:28:31-03:00,291
2018-07-08T12:28:31-03:00,237
2018-07-08T12:28:31-03:00,237
2018-07-08T12:28:31-03:00,291
2018-07-08T12:28:31-03:00,237
2018-07-08T12:28:31-03:00,291
2018-07-08T12:28:31-03:00,264
2018-07-08T12:28:31-03:00,264
2018-07-08T12:28:32-03:00,264
2018-07-08T12:28:32-03:00,237
2018-07-08T12:28:32-03:00,264
2018-07-08T12:28:32-03:00,264
2018-07-08T12:28:32-03:00,264
2018-07-08T12:28:32-03:00,237
2018-07-08T12:28:32-03:00,264
2018-07-08T12:28:32-03:00,264
2018-07-08T12:28:32-03:00,264
2018-07-08T12:28:32-03:00,264
2018-07-08T12:28:33-03:00,264
2018-07-08T12:28:33-03:00,264
2018-07-08T12:28:33-03:00,237
2018-07-08T12:28:33-03:00,291
2018-07-08T12:28:33-03:00,264
2018-07-08T12:28:33-03:00,264
2018-07-08T12:28:33-03:00,264
2018-07-08T12:28:33-03:00,264
2018-07-08T12:28:33-03:00,291
2018-07-08T12:28:33-03:00,318
2018-07-08T12:28:34-03:00,291
2018-07-08T12:28:34-03:00,318
2018-07-08T12:28:34-03:00,318
2018-07-08T12:28:34-03:00,291
2018-07-08T12:28:34-03:00,291
2018-07-08T12:28:34-03:00,291
2018-07-08T12:28:34-03:00,291
2018-07-08T12:28:34-03:00,264
2018-07-08T12:28:34-03:00,291
2018-07-08T12:28:34-03:00,264
2018-07-08T12:28:35-03:00,264
2018-07-08T12:28:35-03:00,264
2018-07-08T12:28:35-03:00,291
2018-07-08T12:28:35-03:00,264
2018-07-08T12:28:35-03:00,291
2018-07-08T12:28:35-03:00,264
2018-07-08T12:28:35-03:00,264
2018-07-08T12:28:35-03:00,291
2018-07-08T12:28:35-03:00,264
2018-07-08T12:28:35-03:00,291
2018-07-08T12:28:36-03:00,291
2018-07-08T12:28:36-03:00,264
2018-07-08T12:28:36-03:00,264
2018-07-08T12:28:36-03:00,264
2018-07-08T12:28:36-03:00,291
2018-07-08T12:28:36-03:00,264
2018-07-08T12:28:36-03:00,291
2018-07-08T12:28:36-03:00,291
2018-07-08T12:28:36-03:00,264
2018-07-08T12:28:36-03:00,291
2018-07-08T12:28:37-03:00,237
2018-07-08T12:28:37-03:00,264
2018-07-08T12:28:37-03:00,264
2018-07-08T12:28:37-03:00,237
2018-07-08T12:28:37-03:00,291
2018-07-08T12:28:37-03:00,264
2018-07-08T12:28:37-03:00,264
2018-07-08T12:28:37-03:00,291
2018-07-08T12:28:37-03:00,291
2018-07-08T12:28:37-03:00,264
2018-07-08T12:28:38-03:00,237
2018-07-08T12:28:38-03:00,264
2018-07-08T12:28:38-03:00,291
2018-07-08T12:28:38-03:00,291
2018-07-08T12:28:38-03:00,264
2018-07-08T12:28:38-03:00,291
2018-07-08T12:28:38-03:00,264
2018-07-08T12:28:38-03:00,237
2018-07-08T12:28:38-03:00,291
2018-07-08T12:28:38-03:00,264
2018-07-08T12:28:39-03:00,264
2018-07-08T12:28:39-03:00,264
2018-07-08T12:28:39-03:00,264
2018-07-08T12:28:39-03:00,264
2018-07-08T12:28:39-03:00,291
2018-07-08T12:28:39-03:00,291
2018-07-08T12:28:39-03:00,291
2018-07-08T12:28:39-03:00,291
2018-07-08T12:28:39-03:00,291
2018-07-08T12:28:39-03:00,264
2018-07-08T12:28:40-03:00,318
2018-07-08T12:28:40-03:00,291
2018-07-08T12:28:40-03:00,291
2018-07-08T12:28:40-03:00,291
2018-07-08T12:28:40-03:00,291
2018-07-08T12:28:40-03:00,264
2018-07-08T12:28:40-03:00,291
2018-07-08T12:28:40-03:00,291
2018-07-08T12:28:40-03:00,291
2018-07-08T12:28:40-03:00,291
2018-07-08T12:28:41-03:00,264
2018-07-08T12:28:41-03:00,264
2018-07-08T12:28:41-03:00,318
2018-07-08T12:28:41-03:00,264
2018-07-08T12:28:41-03:00,318
2018-07-08T12:28:41-03:00,291
2018-07-08T12:28:41-03:00,264
2018-07-08T12:28:41-03:00,291
2018-07-08T12:28:41-03:00,291
2018-07-08T12:28:41-03:00,291
2018-07-08T12:28:42-03:00,291
2018-07-08T12:28:42-03:00,237
2018-07-08T12:28:42-03:00,372
2018-07-08T12:28:42-03:00,291
2018-07-08T12:28:42-03:00,291
2018-07-08T12:28:42-03:00,264
2018-07-08T12:28:42-03:00,291
2018-07-08T12:28:42-03:00,264
2018-07-08T12:28:42-03:00,291
2018-07-08T12:28:42-03:00,318
2018-07-08T12:28:43-03:00,264
2018-07-08T12:28:43-03:00,264
2018-07-08T12:28:43-03:00,318
2018-07-08T12:28:43-03:00,264
2018-07-08T12:28:43-03:00,264
2018-07-08T12:28:43-03:00,291
2018-07-08T12:28:43-03:00,264
2018-07-08T12:28:43-03:00,318
2018-07-08T12:28:43-03:00,264
2018-07-08T12:28:43-03:00,264
2018-07-08T12:28:44-03:00,291
2018-07-08T12:28:44-03:00,264
2018-07-08T12:28:44-03:00,264
2018-07-08T12:28:44-03:00,237
2018-07-08T12:28:44-03:00,264
2018-07-08T12:28:44-03:00,291
2018-07-08T12:28:44-03:00,291
2018-07-08T12:28:44-03:00,318
2018-07-08T12:28:44-03:00,264
2018-07-08T12:28:44-03:00,291
2018-07-08T12:28:45-03:00,291
2018-07-08T12:28:45-03:00,264
2018-07-08T12:28:45-03:00,291
2018-07-08T12:28:45-03:00,291
2018-07-08T12:28:45-03:00,318
2018-07-08T12:28:45-03:00,291
2018-07-08T12:28:45-03:00,291
2018-07-08T12:28:45-03:00,291
2018-07-08T12:28:45-03:00,291
2018-07-08T12:28:46-03:00,264
2018-07-08T12:28:46-03:00,318
2018-07-08T12:28:46-03:00,264
2018-07-08T12:28:46-03:00,264
2018-07-08T12:28:46-03:00,264
2018-07-08T12:28:46-03:00,291
2018-07-08T12:28:46-03:00,291
2018-07-08T12:28:46-03:00,345
2018-07-08T12:28:46-03:00,264
2018-07-08T12:28:46-03:00,291
2018-07-08T12:28:47-03:00,264
2018-07-08T12:28:47-03:00,264
2018-07-08T12:28:47-03:00,291
2018-07-08T12:28:47-03:00,291
2018-07-08T12:28:47-03:00,237
2018-07-08T12:28:47-03:00,291
2018-07-08T12:28:47-03:00,291
2018-07-08T12:28:47-03:00,291
2018-07-08T12:28:47-03:00,291
2018-07-08T12:28:47-03:00,291
2018-07-08T12:28:48-03:00,264
2018-07-08T12:28:48-03:00,291
2018-07-08T12:28:48-03:00,291
2018-07-08T12:28:48-03:00,318
2018-07-08T12:28:48-03:00,291
2018-07-08T12:28:48-03:00,237
2018-07-08T12:28:48-03:00,318
2018-07-08T12:28:48-03:00,264
2018-07-08T12:28:48-03:00,291
2018-07-08T12:28:48-03:00,291
2018-07-08T12:28:49-03:00,318
2018-07-08T12:28:49-03:00,264
2018-07-08T12:28:49-03:00,318
2018-07-08T12:28:49-03:00,291
2018-07-08T12:28:49-03:00,264
2018-07-08T12:28:49-03:00,291
2018-07-08T12:28:49-03:00,318
2018-07-08T12:28:49-03:00,318
2018-07-08T12:28:49-03:00,291
2018-07-08T12:28:49-03:00,291
2018-07-08T12:28:50-03:00,264
2018-07-08T12:28:50-03:00,291
2018-07-08T12:28:50-03:00,264
2018-07-08T12:28:50-03:00,264
2018-07-08T12:28:50-03:00,264
2018-07-08T12:28:50-03:00,291
2018-07-08T12:28:50-03:00,291
2018-07-08T12:28:50-03:00,291
2018-07-08T12:28:50-03:00,264
2018-07-08T12:28:50-03:00,264
2018-07-08T12:28:51-03:00,318
2018-07-08T12:28:51-03:00,264
2018-07-08T12:28:51-03:00,291
2018-07-08T12:28:51-03:00,237
2018-07-08T12:28:51-03:00,264
2018-07-08T12:28:51-03:00,291
2018-07-08T12:28:51-03:00,291
2018-07-08T12:28:51-03:00,291
2018-07-08T12:28:51-03:00,291
2018-07-08T12:28:51-03:00,318
2018-07-08T12:28:52-03:00,291
2018-07-08T12:28:52-03:00,291
2018-07-08T12:28:52-03:00,264
2018-07-08T12:28:52-03:00,291
2018-07-08T12:28:52-03:00,291
2018-07-08T12:28:52-03:00,264
2018-07-08T12:28:52-03:00,264
2018-07-08T12:28:52-03:00,264
2018-07-08T12:28:52-03:00,264
2018-07-08T12:28:52-03:00,264
2018-07-08T12:28:53-03:00,264
2018-07-08T12:28:53-03:00,291
2018-07-08T12:28:53-03:00,264
2018-07-08T12:28:53-03:00,237
2018-07-08T12:28:53-03:00,291
2018-07-08T12:28:53-03:00,237
2018-07-08T12:28:53-03:00,318
2018-07-08T12:28:53-03:00,264
2018-07-08T12:28:53-03:00,291
2018-07-08T12:28:53-03:00,291
2018-07-08T12:28:54-03:00,264
2018-07-08T12:28:54-03:00,291
2018-07-08T12:28:54-03:00,291
2018-07-08T12:28:54-03:00,291
2018-07-08T12:28:54-03:00,264
2018-07-08T12:28:54-03:00,291
2018-07-08T12:28:54-03:00,264
2018-07-08T12:28:54-03:00,264
2018-07-08T12:28:54-03:00,291
2018-07-08T12:28:54-03:00,291
2018-07-08T12:28:55-03:00,264
2018-07-08T12:28:55-03:00,264
2018-07-08T12:28:55-03:00,291
2018-07-08T12:28:55-03:00,237
2018-07-08T12:28:55-03:00,264
2018-07-08T12:28:55-03:00,237
2018-07-08T12:28:55-03:00,237
2018-07-08T12:28:55-03:00,264
2018-07-08T12:28:55-03:00,216
2018-07-08T12:28:55-03:00,291
2018-07-08T12:28:56-03:00,291
2018-07-08T12:28:56-03:00,264
2018-07-08T12:28:56-03:00,264
2018-07-08T12:28:56-03:00,264
2018-07-08T12:28:56-03:00,291
2018-07-08T12:28:56-03:00,264
2018-07-08T12:28:56-03:00,291
2018-07-08T12:28:56-03:00,291
2018-07-08T12:28:56-03:00,291
2018-07-08T12:28:56-03:00,291
2018-07-08T12:28:57-03:00,291
2018-07-08T12:28:57-03:00,264
2018-07-08T12:28:57-03:00,291
2018-07-08T12:28:57-03:00,264
2018-07-08T12:28:57-03:00,291
2018-07-08T12:28:57-03:00,264
2018-07-08T12:28:57-03:00,291
2018-07-08T12:28:57-03:00,264
2018-07-08T12:28:57-03:00,264
2018-07-08T12:28:57-03:00,318
2018-07-08T12:28:58-03:00,264
2018-07-08T12:28:58-03:00,264
2018-07-08T12:28:58-03:00,318
2018-07-08T12:28:58-03:00,291
2018-07-08T12:28:58-03:00,291
2018-07-08T12:28:58-03:00,318
2018-07-08T12:28:58-03:00,264
2018-07-08T12:28:58-03:00,264
2018-07-08T12:28:58-03:00,264
2018-07-08T12:28:58-03:00,291
2018-07-08T12:28:59-03:00,318
2018-07-08T12:28:59-03:00,291
2018-07-08T12:28:59-03:00,291
2018-07-08T12:28:59-03:00,318
2018-07-08T12:28:59-03:00,291
2018-07-08T12:28:59-03:00,291
2018-07-08T12:28:59-03:00,264
2018-07-08T12:28:59-03:00,291
2018-07-08T12:28:59-03:00,291
2018-07-08T12:28:59-03:00,291
2018-07-08T12:29:00-03:00,318
2018-07-08T12:29:00-03:00,264
2018-07-08T12:29:00-03:00,264
2018-07-08T12:29:00-03:00,264
2018-07-08T12:29:00-03:00,264
2018-07-08T12:29:00-03:00,291
2018-07-08T12:29:00-03:00,291
2018-07-08T12:29:00-03:00,237
2018-07-08T12:29:00-03:00,318
2018-07-08T12:29:00-03:00,291
2018-07-08T12:29:01-03:00,291
2018-07-08T12:29:01-03:00,318
2018-07-08T12:29:01-03:00,291
2018-07-08T12:29:01-03:00,264
2018-07-08T12:29:01-03:00,291
2018-07-08T12:29:01-03:00,291
2018-07-08T12:29:01-03:00,291
2018-07-08T12:29:01-03:00,264
2018-07-08T12:29:01-03:00,237
2018-07-08T12:29:01-03:00,318
2018-07-08T12:29:02-03:00,264
2018-07-08T12:29:02-03:00,318
2018-07-08T12:29:02-03:00,264
2018-07-08T12:29:02-03:00,318
2018-07-08T12:29:02-03:00,291
2018-07-08T12:29:02-03:00,291
2018-07-08T12:29:02-03:00,318
2018-07-08T12:29:02-03:00,318
2018-07-08T12:29:02-03:00,291
2018-07-08T12:29:02-03:00,318
2018-07-08T12:29:03-03:00,291
2018-07-08T12:29:03-03:00,264
2018-07-08T12:29:03-03:00,318
2018-07-08T12:29:03-03:00,291
2018-07-08T12:29:03-03:00,291
2018-07-08T12:29:03-03:00,264
2018-07-08T12:29:03-03:00,318
2018-07-08T12:29:03-03:00,291
2018-07-08T12:29:03-03:00,318
2018-07-08T12:29:03-03:00,318
2018-07-08T12:29:04-03:00,264
2018-07-08T12:29:04-03:00,291
2018-07-08T12:29:04-03:00,291
2018-07-08T12:29:04-03:00,318
2018-07-08T12:29:04-03:00,291
2018-07-08T12:29:04-03:00,264
2018-07-08T12:29:04-03:00,318
2018-07-08T12:29:04-03:00,264
2018-07-08T12:29:04-03:00,264
2018-07-08T12:29:04-03:00,318
2018-07-08T12:29:05-03:00,318
2018-07-08T12:29:05-03:00,318
2018-07-08T12:29:05-03:00,291
2018-07-08T12:29:05-03:00,291
2018-07-08T12:29:05-03:00,291
2018-07-08T12:29:05-03:00,264
2018-07-08T12:29:05-03:00,291
2018-07-08T12:29:05-03:00,291
2018-07-08T12:29:05-03:00,264
2018-07-08T12:29:05-03:00,237
2018-07-08T12:29:06-03:00,237
2018-07-08T12:29:06-03:00,291
2018-07-08T12:29:06-03:00,264
2018-07-08T12:29:06-03:00,264
2018-07-08T12:29:06-03:00,291
2018-07-08T12:29:06-03:00,291
2018-07-08T12:29:06-03:00,264
2018-07-08T12:29:06-03:00,264
2018-07-08T12:29:06-03:00,291
2018-07-08T12:29:06-03:00,291
2018-07-08T12:29:07-03:00,291
2018-07-08T12:29:07-03:00,318
2018-07-08T12:29:07-03:00,264
2018-07-08T12:29:07-03:00,264
2018-07-08T12:29:07-03:00,291
2018-07-08T12:29:07-03:00,318
2018-07-08T12:29:07-03:00,318
2018-07-08T12:29:07-03:00,291
2018-07-08T12:29:07-03:00,291
2018-07-08T12:29:07-03:00,291
2018-07-08T12:29:08-03:00,264
2018-07-08T12:29:08-03:00,291
2018-07-08T12:29:08-03:00,291
2018-07-08T12:29:08-03:00,291
2018-07-08T12:29:08-03:00,264
2018-07-08T12:29:08-03:00,291
2018-07-08T12:29:08-03:00,264
2018-07-08T12:29:08-03:00,264
2018-07-08T12:29:08-03:00,291
2018-07-08T12:29:08-03:00,264
2018-07-08T12:29:09-03:00,291
2018-07-08T12:29:09-03:00,291
2018-07-08T12:29:09-03:00,237
2018-07-08T12:29:09-03:00,291
2018-07-08T12:29:09-03:00,264
2018-07-08T12:29:09-03:00,291
2018-07-08T12:29:09-03:00,291
2018-07-08T12:29:09-03:00,264
2018-07-08T12:29:09-03:00,291
2018-07-08T12:29:09-03:00,291
2018-07-08T12:29:10-03:00,318
2018-07-08T12:29:10-03:00,291
2018-07-08T12:29:10-03:00,291
2018-07-08T12:29:10-03:00,264
2018-07-08T12:29:10-03:00,264
2018-07-08T12:29:10-03:00,318
2018-07-08T12:29:10-03:00,264
2018-07-08T12:29:10-03:00,264
2018-07-08T12:29:10-03:00,264
2018-07-08T12:29:10-03:00,318
2018-07-08T12:29:11-03:00,291
2018-07-08T12:29:11-03:00,291
2018-07-08T12:29:11-03:00,291
2018-07-08T12:29:11-03:00,291
2018-07-08T12:29:11-03:00,291
2018-07-08T12:29:11-03:00,264
2018-07-08T12:29:11-03:00,264
2018-07-08T12:29:11-03:00,318
2018-07-08T12:29:11-03:00,291
2018-07-08T12:29:11-03:00,318
2018-07-08T12:29:12-03:00,291
2018-07-08T12:29:12-03:00,264
2018-07-08T12:29:12-03:00,264
2018-07-08T12:29:12-03:00,291
2018-07-08T12:29:12-03:00,291
2018-07-08T12:29:12-03:00,318
2018-07-08T12:29:12-03:00,291
2018-07-08T12:29:12-03:00,318
2018-07-08T12:29:12-03:00,291
2018-07-08T12:29:12-03:00,291
2018-07-08T12:29:13-03:00,264
2018-07-08T12:29:13-03:00,291
2018-07-08T12:29:13-03:00,318
2018-07-08T12:29:13-03:00,264
2018-07-08T12:29:13-03:00,264
2018-07-08T12:29:13-03:00,291
2018-07-08T12:29:13-03:00,237
2018-07-08T12:29:13-03:00,291
2018-07-08T12:29:13-03:00,291
2018-07-08T12:29:13-03:00,291
2018-07-08T12:29:14-03:00,264
2018-07-08T12:29:14-03:00,264
2018-07-08T12:29:14-03:00,264
2018-07-08T12:29:14-03:00,264
2018-07-08T12:29:14-03:00,291
2018-07-08T12:29:14-03:00,318
2018-07-08T12:29:14-03:00,291
2018-07-08T12:29:14-03:00,291
2018-07-08T12:29:14-03:00,264
2018-07-08T12:29:14-03:00,291
2018-07-08T12:29:15-03:00,291
2018-07-08T12:29:15-03:00,291
2018-07-08T12:29:15-03:00,291
2018-07-08T12:29:15-03:00,291
2018-07-08T12:29:15-03:00,291
2018-07-08T12:29:15-03:00,264
2018-07-08T12:29:15-03:00,264
2018-07-08T12:29:15-03:00,264
2018-07-08T12:29:15-03:00,264
2018-07-08T12:29:15-03:00,264
2018-07-08T12:29:16-03:00,264
2018-07-08T12:29:16-03:00,291
2018-07-08T12:29:16-03:00,291
2018-07-08T12:29:16-03:00,237
2018-07-08T12:29:16-03:00,318
2018-07-08T12:29:16-03:00,291
2018-07-08T12:29:16-03:00,264
2018-07-08T12:29:16-03:00,291
2018-07-08T12:29:16-03:00,318
2018-07-08T12:29:16-03:00,291
2018-07-08T12:29:17-03:00,237
2018-07-08T12:29:17-03:00,291
2018-07-08T12:29:17-03:00,264
2018-07-08T12:29:17-03:00,318
2018-07-08T12:29:17-03:00,291
2018-07-08T12:29:17-03:00,291
2018-07-08T12:29:17-03:00,291
2018-07-08T12:29:17-03:00,291
2018-07-08T12:29:17-03:00,291
2018-07-08T12:29:18-03:00,291
2018-07-08T12:29:18-03:00,318
2018-07-08T12:29:18-03:00,291
2018-07-08T12:29:18-03:00,264
2018-07-08T12:29:18-03:00,291
2018-07-08T12:29:18-03:00,264
2018-07-08T12:29:18-03:00,264
2018-07-08T12:29:18-03:00,291
2018-07-08T12:29:18-03:00,237
2018-07-08T12:29:18-03:00,291
2018-07-08T12:29:19-03:00,291
2018-07-08T12:29:19-03:00,291
2018-07-08T12:29:19-03:00,291
2018-07-08T12:29:19-03:00,264
2018-07-08T12:29:19-03:00,291
2018-07-08T12:29:19-03:00,264
2018-07-08T12:29:19-03:00,318
2018-07-08T12:29:19-03:00,264
2018-07-08T12:29:19-03:00,291
2018-07-08T12:29:19-03:00,291
2018-07-08T12:29:20-03:00,291
2018-07-08T12:29:20-03:00,318
2018-07-08T12:29:20-03:00,291
2018-07-08T12:29:20-03:00,291
2018-07-08T12:29:20-03:00,318
2018-07-08T12:29:20-03:00,291
2018-07-08T12:29:20-03:00,264
2018-07-08T12:29:20-03:00,264
2018-07-08T12:29:20-03:00,264
2018-07-08T12:29:20-03:00,264
2018-07-08T12:29:21-03:00,264
2018-07-08T12:29:21-03:00,264
2018-07-08T12:29:21-03:00,264
2018-07-08T12:29:21-03:00,264
2018-07-08T12:29:21-03:00,237
2018-07-08T12:29:21-03:00,264
2018-07-08T12:29:21-03:00,318
2018-07-08T12:29:21-03:00,291
2018-07-08T12:29:21-03:00,291
2018-07-08T12:29:21-03:00,345
2018-07-08T12:29:22-03:00,291
2018-07-08T12:29:22-03:00,291
2018-07-08T12:29:22-03:00,318
2018-07-08T12:29:22-03:00,291
2018-07-08T12:29:22-03:00,318
2018-07-08T12:29:22-03:00,291
2018-07-08T12:29:22-03:00,291
2018-07-08T12:29:22-03:00,318
2018-07-08T12:29:22-03:00,318
2018-07-08T12:29:22-03:00,264
2018-07-08T12:29:23-03:00,291
2018-07-08T12:29:23-03:00,264
2018-07-08T12:29:23-03:00,264
2018-07-08T12:29:23-03:00,291
2018-07-08T12:29:23-03:00,318
2018-07-08T12:29:23-03:00,291
2018-07-08T12:29:23-03:00,291
2018-07-08T12:29:23-03:00,291
2018-07-08T12:29:23-03:00,291
2018-07-08T12:29:23-03:00,291
2018-07-08T12:29:24-03:00,264
2018-07-08T12:29:24-03:00,291
2018-07-08T12:29:24-03:00,291
2018-07-08T12:29:24-03:00,291
2018-07-08T12:29:24-03:00,264
2018-07-08T12:29:24-03:00,291
2018-07-08T12:29:24-03:00,264
2018-07-08T12:29:24-03:00,291
2018-07-08T12:29:24-03:00,264
2018-07-08T12:29:24-03:00,291
2018-07-08T12:29:25-03:00,264
2018-07-08T12:29:25-03:00,291
2018-07-08T12:29:25-03:00,264
2018-07-08T12:29:25-03:00,264
2018-07-08T12:29:25-03:00,291
2018-07-08T12:29:25-03:00,264
2018-07-08T12:29:25-03:00,264
2018-07-08T12:29:25-03:00,318
2018-07-08T12:29:25-03:00,318
2018-07-08T12:29:25-03:00,291
2018-07-08T12:29:26-03:00,237
2018-07-08T12:29:26-03:00,291
2018-07-08T12:29:26-03:00,291
2018-07-08T12:29:26-03:00,318
2018-07-08T12:29:26-03:00,291
2018-07-08T12:29:26-03:00,291
2018-07-08T12:29:26-03:00,318
2018-07-08T12:29:26-03:00,291
2018-07-08T12:29:26-03:00,291
2018-07-08T12:29:26-03:00,291
2018-07-08T12:29:27-03:00,291
2018-07-08T12:29:27-03:00,264
2018-07-08T12:29:27-03:00,291
2018-07-08T12:29:27-03:00,318
2018-07-08T12:29:27-03:00,318
2018-07-08T12:29:27-03:00,291
2018-07-08T12:29:27-03:00,264
2018-07-08T12:29:27-03:00,291
2018-07-08T12:29:27-03:00,291
2018-07-08T12:29:27-03:00,291
2018-07-08T12:29:28-03:00,291
2018-07-08T12:29:28-03:00,318
2018-07-08T12:29:28-03:00,318
2018-07-08T12:29:28-03:00,291
2018-07-08T12:29:28-03:00,264
2018-07-08T12:29:28-03:00,291
2018-07-08T12:29:28-03:00,264
2018-07-08T12:29:28-03:00,318
2018-07-08T12:29:28-03:00,264
2018-07-08T12:29:28-03:00,237
2018-07-08T12:29:29-03:00,264
2018-07-08T12:29:29-03:00,291
2018-07-08T12:29:29-03:00,291
2018-07-08T12:29:29-03:00,264
2018-07-08T12:29:29-03:00,291
2018-07-08T12:29:29-03:00,291
2018-07-08T12:29:29-03:00,318
2018-07-08T12:29:29-03:00,291
2018-07-08T12:29:29-03:00,237
2018-07-08T12:29:29-03:00,291
2018-07-08T12:29:30-03:00,291
2018-07-08T12:29:30-03:00,264
2018-07-08T12:29:30-03:00,291
2018-07-08T12:29:30-03:00,264
2018-07-08T12:29:30-03:00,264
2018-07-08T12:29:30-03:00,291
2018-07-08T12:29:30-03:00,264
2018-07-08T12:29:30-03:00,291
2018-07-08T12:29:30-03:00,264
2018-07-08T12:29:30-03:00,264
2018-07-08T12:29:31-03:00,264
2018-07-08T12:29:31-03:00,291
2018-07-08T12:29:31-03:00,318
2018-07-08T12:29:31-03:00,291
2018-07-08T12:29:31-03:00,291
2018-07-08T12:29:31-03:00,291
2018-07-08T12:29:31-03:00,291
2018-07-08T12:29:31-03:00,291
2018-07-08T12:29:31-03:00,264
2018-07-08T12:29:31-03:00,291
2018-07-08T12:29:32-03:00,318
